Category,File Name,Title,Creator,Description,Keywords,Artwork_Type,SpacesSet,flickrid,flickrpageurl,flickrimageurl,flickrimageurl_text,username,nsid,pathalias
SET 28,4686604145.jpg,In a Row,agranek,NA,"agranek: timewemet2010,agranek: metropolitanmuseumofart,agranek: metropolitanmuseum,agranek: newyorkcity,agranek: uppereastside,agranek: fifthavenue,agranek: museum,agranek: templeofdendur,agranek: egypt,agranek: temple,agranek: camera,agranek: stone,agranek: jeans,agranek: jackets,agranek: sneakers,agranek: trainers,agranek: blocks,The Metropolitan Museum of Art: mma:itwm2010=accepted,agranek: egyptianart,Space,Inhabited,IntExt,interior",-,SpacesIntExt,4686604145,https://www.flickr.com/photos/mandilyn/4686604145/,http://c2.staticflickr.com/5/4027/4686604145_2824bcf7a4.jpg,http://c2.staticflickr.com/5/4027/4686604145_2824bcf7a4.jpg,agranek,10103336@N06,mandilyn
SET 28,4691659969.jpg,"Met Museum of Art, NY",dok1969,Front entrance,"NA,Space,Inhabited,IntExt,exterior",-,SpacesIntExt,4691659969,https://www.flickr.com/photos/23851618@N07/4691659969/,http://c2.staticflickr.com/5/4051/4691659969_d2d35027ba.jpg,http://c2.staticflickr.com/5/4051/4691659969_d2d35027ba.jpg,dok1969,23851618@N07,
SET 28,4691707679.jpg,"Met Museum of Art, NY",dok1969,NA,"NA,Space,Inhabited,interior,IntExt,Grand_Staircase",-,SpacesIntExt,4691707679,https://www.flickr.com/photos/23851618@N07/4691707679/,http://c2.staticflickr.com/5/4002/4691707679_2de5501708.jpg,http://c2.staticflickr.com/5/4002/4691707679_2de5501708.jpg,dok1969,23851618@N07,
SET 28,4692334564.jpg,"Met Museum of Art, NY",dok1969,Entrance desk.,"NA,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4692334564,https://www.flickr.com/photos/23851618@N07/4692334564/,http://c2.staticflickr.com/5/4009/4692334564_8e174e41cf.jpg,http://c2.staticflickr.com/5/4009/4692334564_8e174e41cf.jpg,dok1969,23851618@N07,
SET 28,4693481325.jpg,P1040537,taigatrommelchen,Metropolitan Museum of Art (Met) - The Great Hall;;Bunch of flowers in the lobby with the information counter;;Blumenstrauss in der Empfangshalle mit dem Informationsschalter,"taigatrommelchen: 20100622,taigatrommelchen: usa,taigatrommelchen: ny,taigatrommelchen: newyork,taigatrommelchen: newyorkcity,taigatrommelchen: nyc,taigatrommelchen: manhattan,taigatrommelchen: uppereastside,taigatrommelchen: icon,taigatrommelchen: urban,taigatrommelchen: blossoms,taigatrommelchen: met,taigatrommelchen: metropolitan,taigatrommelchen: museum,taigatrommelchen: art,taigatrommelchen: metropolitanmuseum,Description,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4693481325,https://www.flickr.com/photos/taigatrommelchen/4693481325/,http://c2.staticflickr.com/5/4048/4693481325_8d8205f67a.jpg,http://c2.staticflickr.com/5/4048/4693481325_8d8205f67a.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 28,4700249581.jpg,the window shadow in MET - NYC,Le Xuan-Cung,Xuan-Cung Le;All rights reserved;;seen in :;<a href=http://www.flickr.com/photos/le_xuan-cung/sets/72157623987865999>New York (part IV)</a>;<a href=http://www.flickriver.com/photos/le_xuan-cung/ rel=nofollow>recent</a>;<a href=http://www.flickriver.com/photos/le_xuan-cung/friends/ rel=nofollow>contacts images</a>;,"Le Xuan-Cung: newyork,Le Xuan-Cung: metropolitanmuseumofart,Le Xuan-Cung: met,Le Xuan-Cung: woman,Le Xuan-Cung: shadows,Le Xuan-Cung: nikon,Le Xuan-Cung: nikond1h,Le Xuan-Cung: polfilter,Le Xuan-Cung: lightsanddarks,Le Xuan-Cung: insideroom,Le Xuan-Cung: blackandwhite,Le Xuan-Cung: bw,Le Xuan-Cung: sw,Le Xuan-Cung: streetshots,Le Xuan-Cung: circularfilter,Le Xuan-Cung: livinginnewyork,Le Xuan-Cung: citylife,Le Xuan-Cung: streetlife,Le Xuan-Cung: urban,Le Xuan-Cung: urbanshots,Le Xuan-Cung: sun,Le Xuan-Cung: nb,Le Xuan-Cung: lightsandshadows,Le Xuan-Cung: sunnyday,Le Xuan-Cung: silhouette,Le Xuan-Cung: mood,Le Xuan-Cung: atmosphere,Le Xuan-Cung: darkness,Le Xuan-Cung: urbannewyork,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4700249581,https://www.flickr.com/photos/le_xuan-cung/4700249581/,http://c2.staticflickr.com/5/4033/4700249581_9e0c5153e9.jpg,http://c2.staticflickr.com/5/4033/4700249581_9e0c5153e9.jpg,Le Xuan-Cung,39151213@N08,le_xuan-cung
SET 28,4703581606.jpg,@met_august09,deja_,NA,"deja_: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4703581606,https://www.flickr.com/photos/41966761@N00/4703581606/,http://c2.staticflickr.com/5/4033/4703581606_6ae29f67a6.jpg,http://c2.staticflickr.com/5/4033/4703581606_6ae29f67a6.jpg,deja_,41966761@N00,
SET 28,4704524552.jpg,time_we_met_2010,Photo Poems,NA,"Photo Poems: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Stairways_Elevator",-,SpacesIntExt,4704524552,https://www.flickr.com/photos/simonphotosforyou/4704524552/,http://c2.staticflickr.com/5/4063/4704524552_6b15c24ec8.jpg,http://c2.staticflickr.com/5/4063/4704524552_6b15c24ec8.jpg,Photo Poems,41876256@N05,simonphotosforyou
SET 28,4704526932.jpg,time_we_met_2010,Photo Poems,NA,"Photo Poems: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,3D,Inhabited,Great_Hall,Space,interior,IntExt",-,SpacesIntExt,4704526932,https://www.flickr.com/photos/simonphotosforyou/4704526932/,http://c2.staticflickr.com/5/4024/4704526932_5152472667.jpg,http://c2.staticflickr.com/5/4024/4704526932_5152472667.jpg,Photo Poems,41876256@N05,simonphotosforyou
SET 28,4707478798.jpg,MMA061510,cjn212,Staff Show :),"cjn212: grotto,cjn212: 061610,cjn212: mma,cjn212: 2010,Inhabited,interior,IntExt,aGallery,Space",-,SpacesIntExt,4707478798,https://www.flickr.com/photos/cjn212/4707478798/,http://c2.staticflickr.com/5/4063/4707478798_3234c6c63b.jpg,http://c2.staticflickr.com/5/4063/4707478798_3234c6c63b.jpg,cjn212,24940787@N02,cjn212
SET 28,4708396415.jpg,NA,Luciana Nechita,NA,"Luciana Nechita: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Luciana Nechita: metropolitanmuseumofart,Luciana Nechita: newyork,Luciana Nechita: man,Luciana Nechita: sitting,Luciana Nechita: woman,Luciana Nechita: couple,Luciana Nechita: art,Luciana Nechita: coins,Luciana Nechita: reflexion,Space,Inhabited,IntExt,interior",-,SpacesIntExt,4708396415,https://www.flickr.com/photos/luciana_nechita/4708396415/,http://c2.staticflickr.com/5/4048/4708396415_3a4844a8f4.jpg,http://c2.staticflickr.com/5/4048/4708396415_3a4844a8f4.jpg,Luciana Nechita,45423508@N00,luciana_nechita
SET 28,4713880608.jpg,the bench - Metropolitan Museum of Art  NYC,Le Xuan-Cung,Xuan-Cung Le;All rights reserved;;seen in :;<a href=http://www.flickr.com/photos/le_xuan-cung/sets/72157623987865999>New York (part IV)</a>;<a href=http://www.flickriver.com/photos/le_xuan-cung/ rel=nofollow>recent</a>;<a href=http://www.flickriver.com/photos/le_xuan-cung/friends/ rel=nofollow>contacts images</a>;,"Le Xuan-Cung: newyork,Le Xuan-Cung: metropolitanmuseumofart,Le Xuan-Cung: met,Le Xuan-Cung: people,Le Xuan-Cung: nikon,Le Xuan-Cung: nikond1h,Le Xuan-Cung: polarizationfilter,Le Xuan-Cung: women,Le Xuan-Cung: men,Le Xuan-Cung: lightsanddarks,Le Xuan-Cung: streetshots,Le Xuan-Cung: lightsandshadows,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4713880608,https://www.flickr.com/photos/le_xuan-cung/4713880608/,http://c2.staticflickr.com/5/4055/4713880608_043620a245.jpg,http://c2.staticflickr.com/5/4055/4713880608_043620a245.jpg,Le Xuan-Cung,39151213@N08,le_xuan-cung
SET 28,4717912678.jpg,Lobby,Rachel D. Teplitsky,NA,"Rachel D. Teplitsky: its,Rachel D. Teplitsky: time,Rachel D. Teplitsky: we,Rachel D. Teplitsky: met,Rachel D. Teplitsky: itstimewemet,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4717912678,https://www.flickr.com/photos/racheldteplitsky/4717912678/,http://c2.staticflickr.com/5/4023/4717912678_8c086d5be6.jpg,http://c2.staticflickr.com/5/4023/4717912678_8c086d5be6.jpg,Rachel D. Teplitsky,51324828@N06,racheldteplitsky
SET 28,4718159178.jpg,Pointed View,suetry,View out Met window into Central Park,"suetry: timewemet2010mmaitwm2010accepted,suetry: abstract,suetry: secret,suetry: mystery,suetry: unknown,suetry: sony,suetry: a100,suetry: alpha,Space,interior,IntExt",-,SpacesIntExt,4718159178,https://www.flickr.com/photos/stryforos/4718159178/,http://c2.staticflickr.com/5/4064/4718159178_508b97c00d.jpg,http://c2.staticflickr.com/5/4064/4718159178_508b97c00d.jpg,suetry,51312845@N04,stryforos
SET 28,4718352057.jpg,Temple Pool,Ofcounsel,Inverted reflection of visitors to the Temple of Dendur with Central Park in the background.,"Ofcounsel: timewemet2010,Ofcounsel: metropolitanmuseum,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,IntExt,interior",-,SpacesIntExt,4718352057,https://www.flickr.com/photos/22582881@N04/4718352057/,http://c2.staticflickr.com/5/4023/4718352057_6aee4192dd.jpg,http://c2.staticflickr.com/5/4023/4718352057_6aee4192dd.jpg,Ofcounsel,22582881@N04,
SET 28,4719087837.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4719087837,https://www.flickr.com/photos/51386079@N08/4719087837/,http://c2.staticflickr.com/5/4032/4719087837_4ca574da86.jpg,http://c2.staticflickr.com/5/4032/4719087837_4ca574da86.jpg,Alex E. Pajares,51386079@N08,
SET 28,4719341149.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,exterior,IntExt,Facade",-,SpacesIntExt,4719341149,https://www.flickr.com/photos/51386079@N08/4719341149/,http://c2.staticflickr.com/5/4034/4719341149_6ac82babc9.jpg,http://c2.staticflickr.com/5/4034/4719341149_6ac82babc9.jpg,Alex E. Pajares,51386079@N08,
SET 28,4719420313.jpg,Met Museum,ESB-nyc,NA,"NA,Space,exterior,IntExt,Facade",-,SpacesIntExt,4719420313,https://www.flickr.com/photos/esbnyc/4719420313/,http://c2.staticflickr.com/5/4014/4719420313_2c481c6e48.jpg,http://c2.staticflickr.com/5/4014/4719420313_2c481c6e48.jpg,ESB-nyc,51329197@N02,esbnyc
SET 28,4719736856.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,exterior,IntExt",-,SpacesIntExt,4719736856,https://www.flickr.com/photos/51386079@N08/4719736856/,http://c2.staticflickr.com/5/4058/4719736856_d4b4271de8.jpg,http://c2.staticflickr.com/5/4058/4719736856_d4b4271de8.jpg,Alex E. Pajares,51386079@N08,
SET 28,4719737658.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4719737658,https://www.flickr.com/photos/51386079@N08/4719737658/,http://c2.staticflickr.com/5/4054/4719737658_ee80b1dcbc.jpg,http://c2.staticflickr.com/5/4054/4719737658_ee80b1dcbc.jpg,Alex E. Pajares,51386079@N08,
SET 28,4719866426.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4719866426,https://www.flickr.com/photos/51386079@N08/4719866426/,http://c2.staticflickr.com/5/4027/4719866426_d5d75d6c96.jpg,http://c2.staticflickr.com/5/4027/4719866426_d5d75d6c96.jpg,Alex E. Pajares,51386079@N08,
SET 28,4719867680.jpg,The Metropolitan Museum of Art,Alex E. Pajares,NA,"NA,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4719867680,https://www.flickr.com/photos/51386079@N08/4719867680/,http://c2.staticflickr.com/5/4053/4719867680_f685934b85.jpg,http://c2.staticflickr.com/5/4053/4719867680_f685934b85.jpg,Alex E. Pajares,51386079@N08,
SET 28,4723683057.jpg,Mother Embracing Daughter,Peter I. Fifield Photography,Ellen gives Lindsey a hug at the Temple of Dendur.,"Peter I. Fifield Photography: timewemet2010,Peter I. Fifield Photography: metropolitanmuseumofart,Peter I. Fifield Photography: newyork,Peter I. Fifield Photography: manhattan,Peter I. Fifield Photography: mother,Peter I. Fifield Photography: daughter,Peter I. Fifield Photography: embrace,Peter I. Fifield Photography: hug,The Metropolitan Museum of Art: mma:itwm2010=accepted,Inhabited,interior,IntExt,Dendur_space,Space",-,SpacesIntExt,4723683057,https://www.flickr.com/photos/12661757@N02/4723683057/,http://c2.staticflickr.com/2/1052/4723683057_eaecc6091e.jpg,http://c2.staticflickr.com/2/1052/4723683057_eaecc6091e.jpg,Peter I. Fifield Photography,12661757@N02,
SET 29,2321730058.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,2321730058,https://www.flickr.com/photos/taigatrommelchen/2321730058/,http://c2.staticflickr.com/3/2378/2321730058_5d4a6bf6a4.jpg,http://c2.staticflickr.com/3/2378/2321730058_5d4a6bf6a4.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,2540961621.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,2540961621,https://www.flickr.com/photos/taigatrommelchen/2540961621/,http://c2.staticflickr.com/3/2190/2540961621_c70bea7b87.jpg,http://c2.staticflickr.com/3/2190/2540961621_c70bea7b87.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,2541081859.jpg,-,-,OLYMPUS DIGITAL CAMERA ,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,2541081859,https://www.flickr.com/photos/taigatrommelchen/2541081859/,http://c2.staticflickr.com/3/2159/2541081859_09a48a7671.jpg,http://c2.staticflickr.com/3/2159/2541081859_09a48a7671.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,3153676152.jpg,-,-,-,"Space,interior,IntExt,Great_Hall",-,SpacesIntExt,3153676152,https://www.flickr.com/photos/falas/3153676152/,http://c2.staticflickr.com/4/3027/3153676152_9e1c6c68f5.jpg,http://c2.staticflickr.com/4/3027/3153676152_9e1c6c68f5.jpg,falas,32967856@N07,falas
SET 29,3539446074.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,3539446074,https://www.flickr.com/photos/taigatrommelchen/3539446074/,http://c2.staticflickr.com/4/3628/3539446074_6e6ec44f76.jpg,http://c2.staticflickr.com/4/3628/3539446074_6e6ec44f76.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,3639711654.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,3639711654,https://www.flickr.com/photos/taigatrommelchen/3639711654/,http://c2.staticflickr.com/4/3395/3639711654_7e886a952e.jpg,http://c2.staticflickr.com/4/3395/3639711654_7e886a952e.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,4101329483.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4101329483,https://www.flickr.com/photos/taigatrommelchen/4101329483/,http://c2.staticflickr.com/3/2658/4101329483_b4db6cbb80.jpg,http://c2.staticflickr.com/3/2658/4101329483_b4db6cbb80.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
-,4255367644.jpg,-,-,-,"IntExt,Space,Inhabited,interior",-,SpacesIntExt,4255367644,https://www.flickr.com/photos/jabonner/4255367644/,http://c2.staticflickr.com/5/4013/4255367644_ca55d39cae.jpg,http://c2.staticflickr.com/5/4013/4255367644_ca55d39cae.jpg,JackBonner,42000508@N06,jabonner
SET 29,4395097112.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4395097112,https://www.flickr.com/photos/taigatrommelchen/4395097112/,http://c2.staticflickr.com/3/2801/4395097112_ddef8906e0.jpg,http://c2.staticflickr.com/3/2801/4395097112_ddef8906e0.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 29,4410940059.jpg,-,-,-,"Space,Inhabited,exterior,IntExt",-,SpacesIntExt,4410940059,https://www.flickr.com/photos/islespunkfan/4410940059/,http://c2.staticflickr.com/5/4014/4410940059_e57e7b3930.jpg,http://c2.staticflickr.com/5/4014/4410940059_e57e7b3930.jpg,IslesPunkFan,28110584@N04,islespunkfan
SET 29,4427130644.jpg,-,JOE JOSEPHS                     ,-,"Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4427130644,https://www.flickr.com/photos/joejosephs/4427130644/,http://c2.staticflickr.com/3/2702/4427130644_40fd7c4cea.jpg,http://c2.staticflickr.com/3/2702/4427130644_40fd7c4cea.jpg,"Joe Josephs: 1,600,193 views - thank you",39586421@N00,joejosephs
SET 29,4429026441.jpg,MET lobby,buttermilk*blue,NA,"NA,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4429026441,https://www.flickr.com/photos/lesjumeaux/4429026441/,http://c2.staticflickr.com/3/2743/4429026441_24b12b686a.jpg,http://c2.staticflickr.com/3/2743/4429026441_24b12b686a.jpg,buttermilk*blue,38772019@N03,lesjumeaux
SET 29,4445015573.jpg,-,-,-,"Space,interior,IntExt,Stairways_Elevator",-,SpacesIntExt,4445015573,https://www.flickr.com/photos/islespunkfan/4445015573/,http://c2.staticflickr.com/5/4007/4445015573_1dfcfcc11d.jpg,http://c2.staticflickr.com/5/4007/4445015573_1dfcfcc11d.jpg,IslesPunkFan,28110584@N04,islespunkfan
SET 29,4453329252.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Grand_Staircase",-,SpacesIntExt,4453329252,https://www.flickr.com/photos/new-yorkled/4453329252/,http://c2.staticflickr.com/5/4038/4453329252_715fed9797.jpg,http://c2.staticflickr.com/5/4038/4453329252_715fed9797.jpg,New  Yorkled,7672965@N02,new-yorkled
SET 29,4498025800.jpg,Metropolitan Gothic,CVerwaal,"Metropolitan Museum of Art, New York City;","CVerwaal: metropolitangothic,CVerwaal: nyc,CVerwaal: newyork,CVerwaal: newyorkcity,CVerwaal: janitor,CVerwaal: maintenanceworker,CVerwaal: broom,CVerwaal: pan,CVerwaal: trashcan,CVerwaal: olympus,CVerwaal: pen,CVerwaal: lumix,CVerwaal: olympusep2,CVerwaal: lumix20mmf17,CVerwaal: metropolitanmuseumofart,Description,Space,Inhabited,exterior,IntExt,EXTERIOR-TBD",-,SpacesIntExt,4498025800,https://www.flickr.com/photos/cverwaal/4498025800/,http://c2.staticflickr.com/5/4072/4498025800_f94bc45a55.jpg,http://c2.staticflickr.com/5/4072/4498025800_f94bc45a55.jpg,CVerwaal,38275388@N00,cverwaal
SET 29,4498359961.jpg,MET in April,photographics@snet.net,NA,"photographics@snet.net: nikond300,photographics@snet.net: nyc,photographics@snet.net: april,photographics@snet.net: spring,photographics@snet.net: city,photographics@snet.net: metropolitianmuseumofart,photographics@snet.net: met,photographics@snet.net: art,photographics@snet.net: businessman,photographics@snet.net: phone,photographics@snet.net: casual,photographics@snet.net: strange,Space,Inhabited,exterior,IntExt,EXTERIOR-TBD",-,SpacesIntExt,4498359961,https://www.flickr.com/photos/photographicsesp/4498359961/,http://c2.staticflickr.com/3/2744/4498359961_2e31c91bed.jpg,http://c2.staticflickr.com/3/2744/4498359961_2e31c91bed.jpg,photographics@snet.net,7382935@N02,photographicsesp
SET 29,4498360063.jpg,MET in April,photographics@snet.net,NA,"photographics@snet.net: nikond300,photographics@snet.net: nyc,photographics@snet.net: april,photographics@snet.net: spring,photographics@snet.net: city,photographics@snet.net: metropolitianmuseumofart,photographics@snet.net: met,photographics@snet.net: art,photographics@snet.net: stairs,photographics@snet.net: crowd,photographics@snet.net: babycarriage,photographics@snet.net: branzino,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4498360063,https://www.flickr.com/photos/photographicsesp/4498360063/,http://c2.staticflickr.com/5/4001/4498360063_88e091a786.jpg,http://c2.staticflickr.com/5/4001/4498360063_88e091a786.jpg,photographics@snet.net,7382935@N02,photographicsesp
SET 29,4498995958.jpg,MET in April,photographics@snet.net,NA,"photographics@snet.net: nikond300,photographics@snet.net: nyc,photographics@snet.net: april,photographics@snet.net: spring,photographics@snet.net: city,photographics@snet.net: metropolitianmuseumofart,photographics@snet.net: met,photographics@snet.net: art,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4498995958,https://www.flickr.com/photos/photographicsesp/4498995958/,http://c2.staticflickr.com/5/4062/4498995958_7f9d229ee0.jpg,http://c2.staticflickr.com/5/4062/4498995958_7f9d229ee0.jpg,photographics@snet.net,7382935@N02,photographicsesp
SET 29,4520474803.jpg,IMG_4742,Doug Ferraro,Keeping busy on a very long line to see Rick Riordan,"Doug Ferraro: metropolitanmuseum,Inhabited,interior,IntExt,Space",-,SpacesIntExt,4520474803,https://www.flickr.com/photos/dougf_longisland/4520474803/,http://c2.staticflickr.com/5/4032/4520474803_b5462e46d2.jpg,http://c2.staticflickr.com/5/4032/4520474803_b5462e46d2.jpg,Doug Ferraro,65564848@N00,dougf_longisland
SET 29,4520474821.jpg,IMG_4746,Doug Ferraro,Kayleigh gets to meet her favorite author,"Doug Ferraro: metropolitanmuseum,Inhabited,interior,IntExt,Space",-,SpacesIntExt,4520474821,https://www.flickr.com/photos/dougf_longisland/4520474821/,http://c2.staticflickr.com/5/4070/4520474821_fdb72ea4d6.jpg,http://c2.staticflickr.com/5/4070/4520474821_fdb72ea4d6.jpg,Doug Ferraro,65564848@N00,dougf_longisland
